DATA,ORDEM,TIPO_DE_AT,APARELHO,MARCA,TECNICO,STATUS,PECA_RECEBIDA,PRONTO,SAIDA,CONSERTADO
04-06-2022,538,GB,Robo,Wap,,,0,0,0,Não
04-06-2022,539,FON,Refrigerador,Panasonic,Cvg,Concluído,0,13-04-2022,13-04-2022,Sim
04-06-2022,540,FB,Aspirador,Wap,Luiz,Concluído,16-05-2022,17-05-2022,17-05-2022,Sim
04-07-2022,541,GON,Lavadora,Panasonic,Cvg,Concluído,0,04-08-2022,04-08-2022,Sim
04-07-2022,542,FON,Ar Condicionado,Daikin,,,0,0,0,Não
04-07-2022,543,FB,,,,,0,0,0,Não
04-07-2022,544,GB,Robo,Wap,Lucas,Concluído,05-05-2022,05-10-2022,17-05-2022,Não
04-07-2022,545,GB,Robo,Wap,Luiz,Concluído,0,05-09-2022,05-10-2022,Sim
04-07-2022,546,FB,Purificador,Midea,Luiz,SEM CONSERTO,0,0,18-04-2022,NÃO
04-07-2022,547,FB,Robo,Wap,Luiz,SEM DEFEITO,0,0,05-11-2022,Não
04-08-2022,548,GS,Ar Condicionado,Midea,Ramon,Concluído,0,14-04-2022,14-04-2022,Sim
04-08-2022,549,GON,Lavadora,Panasonic,Ramon,Concluído,0,04-12-2022,04-12-2022,Sim
04-08-2022,550,GON,Refrigerador,Panasonic,Ramon,Concluído,0,04-12-2022,04-12-2022,Sim
04-08-2022,551,FB,Aspirador,Wap,Luiz,Concluído,16-05-2022,17-05-2022,20-05-2022,Sim
04-08-2022,552,FB,Robo,Wap,Luiz,Concluído,0,14-04-2022,22-04-2022,Sim
04-08-2022,553,GB,Robo,Wap,Luiz,Concluído,0,05-03-2022,05-03-2022,Sim
04-08-2022,554,GB,Robo,Wap,Thiago,Concluído,0,27-04-2022,29-07-2022,Sim
04-08-2022,555,GON,Lava E Seca,Midea,Cvg,Concluído,0,04-09-2022,04-09-2022,Sim
04-09-2022,556,GB,Robo,Wap,Matheus/Thiago,Concluído,27-04-2022,29-04-2022,30-04-2022,Sim
04-09-2022,557,FB,Robo,Wap,Thiago,Concluído,0,27-04-2022,30-04-2022,Sim
04-09-2022,558,GB,Robo,Wap,Luiz,Concluído,05-05-2022,05-09-2022,05-11-2022,Sim
04-09-2022,559,GB,Robo,Wap,Rocha,Concluído,0,14-04-2022,20-04-2022,Sim
04-09-2022,560,FB,Robo,Wap,Rocha,Concluído,0,27-04-2022,05-07-2022,Sim
04-11-2022,561,GB,Robo,Midea,Matheus,Concluído,30-04-2022,05-11-2022,13-05-2022,Sim
04-11-2022,562,GON,Lavadora,Panasonic,Ramon,Concluído,0,20-04-2022,20-04-2022,Sim
04-11-2022,563,GON,Refrigerador,Panasonic,Ramon,Concluído,0,04-12-2022,04-12-2022,Sim
04-11-2022,564,FON,Lava E Seca,Midea,Ramon,Concluído,0,18-05-2022,18-05-2022,Não
04-12-2022,565,FON,Refrigerador,Panasonic,Ramon,Concluído,0,14-04-2022,14-04-2022,Sim
04-12-2022,566,FON,Refrigerador,Panasonic,,CANCELADO,0,0,14-04-2022,Não
13-04-2022,567,GON,Lavadora,Midea,Ramon/Cvg,Concluído,06-04-2022,06-08-2022,06-08-2022,Sim
13-04-2022,568,GON,Lava E Seca,Midea,Cvg,Concluído,0,18-04-2022,18-04-2022,NÃO
13-04-2022,569,GON,Cooktop,Midea,Ramon/Cvg,Concluído,0,19-05-2022,19-05-2022,Sim
13-04-2022,570,GON,Lavadora,Panasonic,,CANCELADO,0,0,25-04-2022,Não
13-04-2022,571,GON,Lavadora,Panasonic,Ramon,Concluído,0,20-04-2022,20-04-2022,Sim
13-04-2022,572,GB,Robo,Wap,Lucas,RESSARCIMENTO,0,0,06-07-2022,Sim
13-04-2022,573,GON,Lavadora,Panasonic,Ramon,SEM CONSERTO,0,0,20-04-2022,NÃO
13-04-2022,574,GB,Robo,Wap,Lucas,Concluído,0,05-04-2022,05-09-2022,Não
13-04-2022,575,GON,Lava E Seca,Midea,Ramon,Concluído,0,19-04-2022,19-04-2022,Sim
13-04-2022,576,GB,Robo,Midea,Lucas,Concluído,30-04-2022,20-05-2022,20-05-2022,Não
13-04-2022,577,GON,Refrigerador,Panasonic,Ramon,Concluído,0,28-04-2022,28-04-2022,Sim
14-04-2022,578,FON,Refrigerador,Panasonic,,CANCELADO,0,0,18-04-2022,NÃO
14-04-2022,579,GB,Robo,Wap,Rocha,Concluído,0,19-04-2022,22-04-2022,Sim
14-04-2022,580,FB,Aspirador,Midea,Matheus,Concluído,0,0,0,Não
14-04-2022,581,GB,Robo,Wap,Thiago,Concluído,05-05-2022,05-09-2022,05-11-2022,Sim
14-04-2022,582,FON,Lavadora,Panasonic,Ramon,Concluído,16-05-2022,17-05-2022,17-05-2022,Sim
14-04-2022,583,GS,Ar Condicionado,Midea,Ramon,Concluído,0,05-02-2022,05-02-2022,NÃO
14-04-2022,584,GON,Lavadora,Panasonic,Ramon,Concluído,0,20-04-2022,20-04-2022,Sim
18-04-2022,585,GB,Micro-Ondas,Midea,Luiz,Concluído,0,25-04-2022,28-04-2022,Sim
18-04-2022,586,FB,Aspirador,Wap,Matheus/Luiz,SEM CONSERTO,0,0,05-05-2022,Não
18-04-2022,587,GON,Lava E Seca,Midea,Ramon,Concluído,20-05-2022,28-05-2022,28-05-2022,Sim
18-04-2022,588,GON,Lavadora,Midea,Ramon,Concluído,0,19-04-2022,19-04-2022,Sim
18-04-2022,589,GON,Lavadora,Midea,Ramon,Concluído,0,19-04-2022,19-04-2022,Sim
18-04-2022,590,GON,Lavadora,Panasonic,Cvg,Concluído,0,05-02-2022,05-02-2022,Sim
18-04-2022,591,FB,Micro-Ondas,Midea,Luiz,SEM CONSERTO,0,0,05-10-2022,NÃO
19-04-2022,592,GB,Robo,Wap,Thiago,SEM DEFEITO,0,0,05-04-2022,NÃO
19-04-2022,593,GB,Robo,Wap,Thiago,Concluído,0,05-10-2022,20-05-2022,Sim
19-04-2022,594,FB,Lavadora,Panasonic,,,0,0,0,Não
19-04-2022,595,GB,Lava E Seca,Midea,Ramon,Concluído,0,25-04-2022,25-04-2022,NÃO
19-04-2022,596,GON,Refrigerador,Panasonic,Cvg,Concluído,0,05-05-2022,05-05-2022,Sim
20-04-2022,597,FON,Refrigerador,Panasonic,,CANCELADO,0,0,23-04-2022,NÃO
20-04-2022,598,GB,Robo,Wap,Rocha,Concluído,27-04-2022,27-04-2022,05-02-2022,Sim
20-04-2022,599,FON,Lavadora,Panasonic,,CANCELADO,0,0,0,NÃO
20-04-2022,600,GON,Refrigerador,Panasonic,Ramon,Concluído,0,25-04-2022,25-04-2022,Sim
20-04-2022,601,GON,Lava E Seca,Midea,,,0,0,0,Não
22-04-2022,602,GON,Refrigerador,Panasonic,Ramon,Concluído,0,27-04-2022,27-04-2022,Sim
22-04-2022,603,GON,Lavadora,Panasonic,Cvg,Concluído,06-09-2022,26-04-2022,26-04-2022,Sim
22-04-2022,604,FB,Robo,Wap,Rocha,Concluído,0,05-04-2022,05-05-2022,Sim
23-04-2022,605,GB,Aspirador,Wap,,DEVOLUÇÃO,0,0,0,NÃO
23-04-2022,606,GS,Refrigerador,Panasonic,Cvg,Concluído,0,27-04-2022,27-04-2022,Sim
23-04-2022,607,GON,Lava E Seca,Midea,Ramon,Concluído,0,25-04-2022,25-04-2022,Sim
25-04-2022,608,FB,Purificador,Midea,Luiz,Concluído,0,05-04-2022,05-04-2022,Sim
26-04-2022,609,GB,Refrigerador,Panasonic,Ramon/Luan,Concluído,0,06-08-2022,06-10-2022,Sim
26-04-2022,610,GON,Refrigerador,Panasonic,Ramon,Concluído,0,26-04-2022,26-04-2022,Sim
26-04-2022,611,GON,Refrigerador,Panasonic,Luan,Concluído,28-06-2022,29-06-2022,29-06-2022,Sim
26-04-2022,612,GON,Lava E Seca,Midea,Cvg,Concluído,0,30-04-2022,30-04-2022,NÃO
26-04-2022,613,GON,Refrigerador,Panasonic,Ramon,Concluído,05-06-2022,16-05-2022,16-05-2022,Sim
27-04-2022,614,FON,Ar Condicionado,Lg,Cvg,Concluído,0,0,05-12-2022,Não
27-04-2022,615,GON,Acessórios,Midea,,,0,0,0,Não
27-04-2022,616,GB,Microondas,Midea,Luiz,Concluído,0,23-05-2022,06-01-2022,Sim
27-04-2022,617,FB,Robo,Midea,Rocha,Concluído,0,05-02-2022,10-07-2022,Sim
27-04-2022,618,FON,Refrigerador,Panasonic,Cancelado,CANCELADO,0,0,25-05-2022,Não
28-04-2022,619,GON,Lava E Seca,Midea,Ramon,Concluído,0,28-04-2022,28-04-2022,Sim
28-04-2022,620,GB,Robo,Midea,Thiago,Concluído,0,05-06-2022,05-09-2022,Sim
28-04-2022,621,GB,Robo,Wap,Lucas,Concluído,0,05-06-2022,05-07-2022,Sim
28-04-2022,622,GB,Climatizador,Midea,Luiz,Concluído,0,05-04-2022,05-06-2022,Sim
28-04-2022,623,GB,Robo,Midea,Lucas,Concluído,16-05-2022,24-05-2022,31-05-2022,Sim
28-04-2022,624,GB,Microondas,Midea,Luan,Concluído,0,23-05-2022,06-03-2022,Sim
28-04-2022,625,,,,,,0,0,0,Não
28-04-2022,626,GS,Robo,Wap,Matheus,Concluído,0,05-04-2022,19-05-2022,Sim
28-04-2022,627,GB,Multicooker,Midea,Matheus,Troca,0,0,07-05-2022,Não
28-04-2022,628,GB,Micro-Ondas,Midea,Luan,Concluído,0,05-02-2022,05-03-2022,Sim
28-04-2022,629,GB,Robo,Wap,Lucas,Concluído,0,05-11-2022,05-11-2022,Sim
28-04-2022,630,FB,Purificador,Midea,Luiz,Concluído,0,30-04-2022,20-06-2022,Sim
29-04-2022,631,GON,Lavadora,Midea,Ramon,Concluído,0,05-02-2022,05-02-2022,Sim
29-04-2022,632,GON,Cooktop,Midea,Cvg,Concluído,0,30-04-2022,30-04-2022,NÃO
29-04-2022,633,FB,Cervejeira,Midea,Ramon,Concluído,0,21-06-2022,28-06-2022,Sim
29-04-2022,634,GB,Robo,Wap,Matheus,Concluído,0,05-03-2022,05-06-2022,Sim
29-04-2022,635,FB,Robo,Wap,Matheus,Concluído,0,05-12-2022,20-05-2022,Sim
29-04-2022,636,GON,Refrigerador,Panasonic,Cvg,Concluído,0,05-05-2022,05-05-2022,Sim
29-04-2022,637,GON,Lava E Seca,Midea,Ramon,Concluído,0,05-02-2022,05-02-2022,Sim
29-04-2022,638,GON,,Panasonic,Cvg,Concluído,0,05-03-2022,05-03-2022,Sim
29-04-2022,639,GB,Robo,Wap,Matheus,Concluído,16-05-2022,16-05-2022,28-06-2022,Sim
30-04-2022,640,FB,Robo,Wap,Matheus,Concluído,0,05-10-2022,14-05-2022,Sim
30-04-2022,641,FB,Fritadeira,Midea,Luan,02/05/2022,0,05-02-2022,05-03-2022,Sim
30-04-2022,642,GB,Microondas,Toshiba,Luiz/Luan,SEM DEFEITO,0,0,05-04-2022,Não
30-04-2022,643,GB,Aspirador,Midea,Matheus,Concluído,16-05-2022,17-05-2022,28-05-2022,Sim
30-04-2022,644,GB,Robo,Wap,Matheus,Concluído,0,05-06-2022,06-03-2022,Não
05-02-2022,645,FON,Ar Condicionado,Fujitsu,Ramon,Concluído,0,05-05-2022,05-05-2022,Sim
05-02-2022,646,FB,Robo,Wap,Concluido,MATHEUS,0,05-06-2022,05-10-2022,Sim
05-02-2022,647,FB,Robo,Roboot,Thiago,Concluído,0,05-03-2022,05-10-2022,Sim
05-02-2022,648,GB,Robo,Wap,Thiago,Concluído,05-05-2022,05-10-2022,05-11-2022,Sim
05-02-2022,649,GON,Lavadora,Panasonic,Cvg,Concluído,0,05-02-2022,05-02-2022,Sim
05-02-2022,650,GON,Refrigerador,Panasonic,Cvg,Concluído,0,05-05-2022,05-05-2022,Sim
05-03-2022,651,GON,Refrigerador,Panasonic,,,0,0,0,Não
05-03-2022,652,GON,Refrigerador,Panasonic,Cvg,Concluído,0,05-06-2022,05-06-2022,Sim
05-03-2022,653,FON,Lavadora,Panasonic,Ramon,Concluído,0,05-04-2022,05-04-2022,Sim
05-03-2022,654,FB,Robo,Wap,Rocha,Concluído,0,0,05-11-2022,Sim
05-03-2022,655,GON,Lava E Seca,Midea,Ramon/Cvg,Concluído,0,14-05-2022,16-05-2022,Sim
05-03-2022,656,FON,Lavadora,Panasonic,Ramon,Concluído,0,05-03-2022,05-03-2022,Sim
05-03-2022,657,GON,Refrigerador,Panasonic,Ramon,ANÁLISE TROCA/DEV,0,0,07-11-2022,NÃO
05-04-2022,658,FON,Ar Condicionado,Carrier,Cvg/Ramon,Concluído,0,30-06-2022,30-06-2022,Sim
05-04-2022,659,FON,Micro-Ondas De Embutir,Eltrolux,Luan,SEM CONCERTO,0,0,21-07-2022,Não
05-04-2022,660,FON,Cooktop,Midea,Cvg,Concluído,0,05-04-2022,05-04-2022,Sim
05-04-2022,661,FB,Aspirador,Midea,Matheus,Concluído,0,05-06-2022,05-11-2022,Sim
05-04-2022,662,GB,Robo,Midea,Thiago,Concluído,0,05-05-2022,05-12-2022,Sim
05-04-2022,663,FB,Frigobar,Midea,Ramon,Concluído,0,26-05-2022,26-05-2022,Sim
05-04-2022,664,FON,Lavadora,Panasonic,Ramon,Concluído,0,05-06-2022,05-06-2022,Sim
05-04-2022,665,GS,Aspirador,Midea,Matheus,Concluído,0,0,18-05-2022,Sim
05-04-2022,666,FON,Secadora,,Luan,SEM CONCERTO,0,0,21-07-2022,Não
05-04-2022,667,FON,Cooktop,Electrolux,,CANCELADO,0,0,20-05-2022,NÃO
05-04-2022,668,FB,Robo,Wap,Rocha,DESCARTE,0,0,08-10-2022,Não
05-04-2022,669,GB,Micro-Ondas,Midea,Luiz,Concluído,0,25-03-2022,06-01-2022,Sim
05-04-2022,670,GON,Cooktop,Midea,,,0,0,0,Não
05-05-2022,671,FON,Lavadora,Panasonic,Cvg,Concluído,0,05-06-2022,05-06-2022,Sim
05-05-2022,672,GB,Robo,Wap,Rocha,Concluído,0,17-05-2022,20-05-2022,Sim
05-05-2022,673,GON,Lavadora,Panasonic,Cvg,Concluído,0,0,05-12-2022,NÃO
,674,GB,Robo,Wap,Matheus,Concluído,16-05-2022,20-05-2022,25-05-2022,Sim
05-05-2022,675,FB,Robo,Wap,Rocha,Concluído,0,05-10-2022,13-05-2022,Sim
05-05-2022,676,GON,Lavadora,Panasonic,Cvg,Concluído,0,17-05-2022,17-05-2022,Sim
05-05-2022,677,FON,Lavadora,Panasonic,,,0,0,0,Não
05-05-2022,678,GB,Robo,Midea,,,0,0,0,Não
05-06-2022,679,GB,Lavadora,Panasonic,Ramon,06/05/2022,0,05-06-2022,23-05-2022,Sim
05-06-2022,680,FB,Extratora,Wap,Luan,Concluído,0,23-05-2022,06-03-2022,Sim
05-06-2022,681,GON,Lavadora,Panasonic,Luan,Concluído,0,05-10-2022,05-10-2022,Sim
05-06-2022,682,GON,Lavadora,Panasonic,Cvg / Ramon,Concluído,25-05-2022,27-05-2022,27-05-2022,Sim
05-06-2022,683,GON,Refrigerador,Panasonic,Cvg,Concluído,0,05-07-2022,05-07-2022,Sim
05-06-2022,684,FB,Ar Condicionado,Springer,Ramon,SEM CONSERTO,0,0,17-05-2022,Não
05-06-2022,685,GON,Forno De Embutir,Midea,Cvg,Concluído,0,06-02-2022,06-02-2022,Sim
05-07-2022,686,GON,Refrigerador,Panasonic,,CANCELADO,0,0,13-05-2022,Não
05-07-2022,687,GB,Aspirador,Midea,Matheus,Concluído,16-05-2022,17-05-2022,21-05-2022,Sim
05-07-2022,688,GB,Robo,Midea,Matheus,CONCLUIOD,20-05-2022,25-05-2022,27-05-2022,Sim
05-09-2022,689,FB,Micro-Ondas,Brastemp,Luiz/Luan,Concluído,0,05-11-2022,05-12-2022,Sim
05-09-2022,690,FB,Purificador,Midea,,,0,0,0,Não
05-09-2022,691,GON,Refrigerador,Panasonic,Cvg,Concluído,0,05-09-2022,05-09-2022,Sim
05-09-2022,692,GB,Robo,Midea,Matheus,Concluído,16-05-2022,23-05-2022,25-05-2022,Sim
05-09-2022,693,GS,Purificador,Midea,Luiz,Concluído,0,05-10-2022,05-12-2022,Sim
05-09-2022,694,GB,Microondas,Midea,Luiz,Concluído,0,05-09-2022,05-09-2022,Sim
05-09-2022,695,FB,Lavadora,Panasonic,Luan,Concluído,0,23-05-2022,25-05-2022,Sim
05-10-2022,696,GB,Lavadora,Panasonic,Luan/Ramon,Concluído,0,06-06-2022,06-10-2022,Sim
05-10-2022,697,GON,Lavadora,Midea,,,0,0,0,Não
05-10-2022,698,GON,Refrigerador,Panasonic,Ramon,Concluído,0,13-05-2022,13-05-2022,Sim
05-10-2022,699,FB,Aspirador,Midea,Luiz,Concluído,0,17-05-2022,18-05-2022,Sim
05-10-2022,700,GON,Refrigerador,Panasonic,Cvg,GARANTIA NEGADA,0,14-05-2022,14-05-2022,NÃO
05-10-2022,701,GON,Lavadora,Panasonic,Ramon,Concluído,0,13-05-2022,13-05-2022,Sim
05-10-2021,702,GON,Lavadora,Midea,Ramon/Luan,Concluído,0,24-05-2022,24-05-2022,Sim
05-10-2022,703,GON,Lavadora,Panasonic,Cvg,Concluído,0,05-12-2022,05-12-2022,Sim
05-10-2022,704,GON,Lavadora,Panasonic,Cvg,Concluído,0,0,16-05-2022,NÃO
05-10-2022,705,GB,Robo,Wap,Luiz,Concluído,0,17-05-2022,19-05-2022,Sim
05-10-2022,706,GB,Aspirador,Midea,Luiz,Concluído,17-05-2022,18-05-2022,06-03-2022,Sim
05-11-2022,707,GB,Robo,Wap,Rocha,Concluído,16-05-2022,17-05-2022,24-05-2022,Sim
05-11-2022,708,GON,Ar Condicionado,Elgin,Cancelado,,0,0,20-05-2022,Não
05-11-2022,709,GS,Refrigerador,Panasonic,,CANCELADO,0,0,13-05-2022,Não
05-11-2022,710,GB,Robo,Wap,Rocha,Concluído,17-05-2022,23-05-2022,25-05-2022,Sim
05-11-2022,711,GON,Lavadora,Panasonic,Cvg,Concluído,0,16-05-2022,16-05-2022,Sim
05-11-2022,712,GON,Refrigerador,Panasonic,Cvg,Concluído,0,05-12-2022,05-12-2022,Sim
05-11-2022,713,FB,Robo,Wap,Rocha,SEM CONSERTO,0,0,06-08-2022,Não
05-11-2022,714,FB,Robo,Wap,Rocha/Luiz,Concluído,0,06-08-2022,14-06-2022,Sim
05-12-2022,715,GB,Robo,Midea,Rocha,SEM DEFEITO,0,0,20-05-2022,NÃO
05-12-2022,716,GB,Robo,Wap,Rocha,Concluído,0,27-05-2022,06-06-2022,Sim
13-05-2022,717,GB,Microondas,Midea,Luiz,Concluído,0,13-05-2022,13-05-2022,Sim
13-05-2022,718,GB,Refrigerador,Panasonic,Ramon,Concluído,0,31-05-2022,31-05-2022,Sim
13-05-2022,719,FB,Robo,Midea,Matheus/Luiz,DESCARTE,0,0,08-10-2022,Não
13-05-2022,720,FON,Lavadora,Panasonic,,CANCELADO,0,0,16-05-2022,Não
13-05-2022,721,GB,Robo,Wap,Matheus,Concluído,26-05-2022,27-05-2022,06-03-2022,Sim
14-05-2022,722,GB,Robo,Wap,Matheus / João,Concluído,24-05-2022,25-05-2022,06-03-2022,Sim
14-05-2022,723,GB,Robo,Wap,Matheus,Concluído,0,18-05-2022,06-04-2022,Sim
14-05-2022,724,GB,Robo,Wap,Matheus,Concluído,20-05-2022,25-05-2022,06-02-2022,Sim
16-05-2022,725,GB,Robo,Midea,Matheus,Concluído,0,20-05-2022,28-05-2022,Sim
16-05-2022,726,GB,Robo,Wap,Matheus,SEM DEFEITO,0,20-05-2022,25-05-2022,Não
16-05-2022,727,FB,Robo,Wap,Lucas,Concluído,0,21-06-2022,22-06-2022,Sim
16-05-2022,728,GON,Refrigerador,Panasonic,Cvg,Concluído,0,31-05-2022,31-05-2022,Sim
16-05-2022,729,GON,Lavadora,Panasonic,Ramon,Concluído,0,17-05-2022,17-05-2022,NÃO
16-05-2022,730,FON,Lavadora,Panasonic,Ramon,SEM DEFEITO,0,0,16-05-2022,Não
16-05-2022,731,FON,Refrigerador,Panasonic,Cvg,Concluído,0,30-05-2022,30-05-2022,Sim
16-05-2022,732,GB,Robo,Wap,Lucas/Joao,Concluído,0,22-06-2022,23-06-2022,Sim
16-05-2022,733,GON,Lavadora,Panasonic,Cvg,Concluído,0,17-05-2022,17-05-2022,Sim
16-05-2022,734,GON,Lavadora,Panasonic,Ramon,Concluído,06-09-2022,17-05-2022,17-05-2022,Sim
16-05-2022,735,GON,Lavadora,Panasonic,Ramon,Concluído,0,17-05-2022,17-05-2022,Sim
16-05-2022,736,GON,Refrigerador,Panasonic,Cvg,Concluído,0,17-05-2022,17-05-2022,Sim
17-05-2022,737,GB,Robo,Wap,Luiz,Concluído,06-02-2022,06-08-2022,22-06-2022,Sim
17-05-2022,738,FB,Robo,Wap,Lucas/Thiago,Concluído,0,23-06-2022,07-06-2022,Sim
17-05-2022,739,GS,Robo,Wap,Luiz,Concluído,0,06-08-2022,06-11-2022,Sim
17-05-2022,740,GS,Ar Condicionado,Midea,Ramon,Concluído,0,15-06-2022,15-06-2022,Sim
17-05-2022,741,FON,Ar Condicionado,Springer,Ramon,Concluído,0,23-05-2022,23-05-2022,Sim
17-05-2022,742,FON,,,,,0,0,0,Não
18-05-2022,743,FON,Cooktop,Midea,Cvg,Concluído,0,19-05-2022,19-05-2022,SI
18-05-2022,744,GON,Lava E Seca,Midea,Cvg,Concluído,06-02-2022,06-07-2022,06-07-2022,Sim
18-05-2022,745,GON,Lava E Seca,Midea,Ramon,Concluído,0,19-05-2022,19-05-2022,Sim
18-05-2022,746,GON,Lava E Seca,Midea,Ramon,SEM DEFEITO,0,0,19-05-2022,Não
18-05-2022,747,FB,Aspirador,Wap,Luiz,Concluído,0,31-05-2022,06-01-2022,Sim
18-05-2022,748,GB,Aspirador,Midea,Luiz,Concluído,0,27-05-2022,27-05-2022,Sim
18-05-2022,749,FB,Aspirador,Midea,Luiz,Concluído,0,23-05-2022,27-05-2022,Sim
18-05-2022,750,GB,Robo,Wap,Luiz,Concluído,0,20-05-2022,06-03-2022,Sim
18-05-2022,751,GB,Robo,Wap,Luiz,Concluído,24-05-2022,24-05-2022,06-04-2022,Sim
19-05-2022,752,GB,Robo,Wap,Luiz,Concluído,26-05-2022,31-05-2022,06-04-2022,Sim
19-05-2022,753,FON,Lavadora,Panasonic,Ramon,Concluído,0,20-05-2022,20-05-2022,Sim
19-05-2022,754,GB,Robo,Wap,Luiz,Concluído,06-02-2022,06-07-2022,13-06-2022,Sim
19-05-2022,755,FB,Robo,Midea,Luiz,SEM CONSERTO,0,19-08-2022,0,NÃO
20-05-2022,756,FB,Robo,Midea,Luiz,Concluído,0,26-05-2022,28-05-2022,Sim
20-05-2022,757,GB,Robo,Midea,Luiz,Concluído,0,06-02-2022,14-06-2022,Sim
20-05-2022,758,GB,Robo,Wap,Lucas,Concluído,0,06-11-2022,07-08-2022,Sim
20-05-2022,759,FB,Robo,Wap,Joao,Concluído,0,20-06-2022,22-06-2022,Sim
20-05-2022,760,GON,Lavadora,Panasonic,Ramon,Concluído,0,26-05-2022,26-05-2022,Sim
20-05-2022,761,FB,Robo,Wap,Thiago,Concluído,0,06-02-2022,06-11-2022,Sim
20-05-2022,762,GB,Robo,Midea,Luiz,Concluído,0,27-05-2022,06-11-2022,Sim
20-05-2022,763,FB,Aquecedor,Midea,Luiz,Concluído,0,23-05-2022,09-06-2022,Sim
20-05-2022,764,FB,Robo,Wap,Joao,Concluído,0,24-06-2022,07-02-2022,Sim
20-05-2022,765,GON,Cooktop,Midea,,CANCELADO,0,0,06-01-2022,Não
23-05-2022,766,FON,Lave/Seca,Panasonic,,CANCELADO,0,0,24-05-2022,Não
23-05-2022,767,FON,Ar Condicionado,Midea,Ramon,Concluído,0,31-05-2022,31-05-2022,Sim
23-05-2022,768,GON,Lavadora,Panasonic,,,0,0,0,Não
23-05-2022,769,FB,Notbook,Acer,Luan,Concluído,0,0,25-05-2022,Sim
23-05-2022,770,FB,Aspirador,Midea,Lucas,Concluído,0,06-06-2022,21-06-2022,Sim
23-05-2022,771,FB,Robo,Wap,Lucas,Concluído,0,17-06-2022,21-06-2022,Sim
23-05-2022,772,FON,Refrigerador,Panasonic,Ramon,Concluído,0,27-05-2022,27-05-2022,Sim
23-05-2022,773,FB,Robo,Wap,Lucas/Thiago,Concluído,0,23-06-2022,24-06-2022,Sim
23-05-2022,774,FB,Robo,Wap,Lucas,Concluído,0,21-06-2022,25-06-2022,Sim
24-05-2022,775,GON,Refrigerador,Panasonic,Cvg,Concluído,0,0,25-05-2022,NÃO
24-05-2022,776,GS,Robo,Wap,Thiago,Concluído,0,26-05-2022,31-05-2022,Sim
24-05-2022,777,GB,Aspirador,Midea,,,0,0,0,Não
24-05-2022,778,FON,Refrigerador,Panasonic,Cvg,Concluído,0,25-05-2022,25-05-2022,Sim
24-05-2022,779,GON,Lava E Seca,Midea,Cvg,Concluído,0,28-05-2022,28-05-2022,Sim
24-05-2022,780,FON,Notebook,Dell,Luan,Concluído,0,25-05-2022,25-05-2022,Sim
24-05-2022,781,GB,Panela,Midea,Lucas/Thiago,Concluído,0,15-06-2022,15-06-2022,Sim
24-05-2022,782,GON,Lavadora,Panasonic,Cvg,Concluído,0,25-05-2022,25-05-2022,Sim
24-05-2022,783,FB,Robo,Wap,Lucas,Concluído,0,21-06-2022,07-08-2022,Sim
24-05-2022,784,FB,Robo,Wap,Lucas,Concluído,0,06-03-2022,15-06-2022,Sim
24-05-2022,785,FON,Refrigerador,Panasonic,Cvg,Concluído,0,25-05-2022,0,Sim
24-05-2022,786,GON,Lavadora,Panasonic,Ramon,Concluído,06-09-2022,26-05-2022,25-05-2022,Sim
24-05-2022,787,GON,Lava E Seca,Midea,Cancelado,,0,0,06-01-2022,Não
24-05-2022,788,GON,Lava E Seca,Midea,Cancelado,,0,0,20-06-2022,Não
25-05-2022,789,GON,Lava E Seca,Midea,Ramon / Cvg,Concluído,06-02-2022,06-03-2022,06-03-2022,Sim
25-05-2022,790,FON,Refrigerdor,Panasonic,Ramon,Concluído,0,26-05-2022,26-05-2022,Sim
25-05-2022,791,FB,Aspirador,Midea,Joao,Concluído,0,25-05-2022,06-03-2022,Sim
25-05-2022,792,GON,Refrigerador,Panasonic,Ramon,Concluído,0,26-05-2022,26-05-2022,Sim
25-05-2022,793,GB,Robo,Wap,Lucas,Concluído,31-05-2022,13-06-2022,29-06-2022,Sim
25-05-2022,794,FB,Robo,Wap,Lucas,Concluído,0,06-10-2022,06-10-2022,Sim
25-05-2022,795,FON,Lava E Seca,Panasonic,Cvg,Concluído,0,30-05-2022,30-05-2022,Sim
25-05-2022,796,FON,Lava E Seca,Midea,Ramon,Concluído,0,28-05-2022,28-05-2022,Sim
26-05-2022,797,GB,Robo,Wap,Lucas,Concluído,06-02-2022,06-06-2022,14-07-2022,Sim
26-05-2022,798,GON,Lavadora,Panasonic,,CANCELADO,0,0,20-06-2022,Não
26-05-2022,799,GB,Robo,Wap,Lucas,Concluído,0,28-05-2022,06-03-2022,Sim
26-05-2022,800,FB,Robo,Wap,Luiz,Concluído,0,07-08-2022,25-08-2022,Sim
27-05-2022,801,GB,Robo,Wap,Thiago,Concluído,06-03-2022,06-04-2022,06-07-2022,Sim
27-05-2022,802,GON,Lavadora,Panasonic,Ramon,Concluído,0,28-05-2022,28-05-2022,Sim
27-05-2022,803,FON,Lavadora,Panasonic,Cvg,28/05/2022,0,28-05-2022,28-05-2022,Sim
27-05-2022,804,FB,Robo,Wap,Lucas,Concluído,0,06-09-2022,27-06-2022,Sim
27-05-2022,805,FON,Lavadora,Panasonic,Ramon/Luan,Concluído,0,31-05-2022,31-05-2022,Não
27-05-2022,806,GON,Lava E Seca,Midea,Luan/Cvg,Concluído,06-11-2022,13-06-2022,13-06-2022,Sim
