DATA,TIPO DE AT.,APARELHO,MARCA,TECNICO,STATUS,PEÇA RECEBIDA,PRONTO,SAÍDA,CONSERTADO?
11-05-2023,FON,Lavadora,Panasonic,Robson/Brenno,Concluído,0,17-05-2023,18-05-2023,Sim
11-05-2023,FON ,Lavadora,Panasonic,Cvg,Concluído,0,17-05-2023,17-05-2023,Sim
11-05-2023,FON,Lavadora,Panasonic,Cvg,Cancelado,0,0,0,Não
12-05-2023,GON,Ar Condicionado,Daikin,Cvg,Concluído,0,16-05-2023,16-05-2023,Sim
12-05-2023,FON ,Lavadora,Panasonic,Robson/Breno,Concluído,0,15-05-2023,15-05-2023,Sim
12-05-2023,FON ,Refrigerador,Panasonic,Breno/Robson,Concluído,0,15-05-2023,15-05-2023,Sim
12-05-2023,GB,Robo,Midea,Matheus Rosa,Ressarcimento,16-05-2023,17-05-2023,30-06-2023,Não
12-05-2023,GON ,Lavadora,Panasonic,Cvg,Concluído,0,26-05-2023,26-05-2023,Sim
12-05-2023,FB,Robo,Wap,Thiago/Matheus Rosa,Concluído,0,18-05-2023,22-05-2023,Sim
12-05-2023,GB,Robo,Wap,Thiago/Matheus Rosa,Concluído,16-05-2023,17-05-2023,22-05-2023,Sim
15-05-2023,GON,Refrigerador,Panasonic,Cvg,Concluído,25-05-2023,14-06-2023,14-06-2023,Sim
15-05-2023,GON ,Refrigerador,Panasonic,Robson E Brenno,Concluído,0,16-05-2023,16-05-2023,Não
15-05-2023,GON ,Lavadora,Panasonic,Cvg,Concluído,0,16-05-2023,16-05-2023,Sim
15-05-2023,GON ,Lavadora,Panasonic,Cvg,Concluído,0,17-05-2023,17-05-2023,Sim
15-05-2023,GB,Robo,Wap,Thiago,Concluído,17-05-2023,18-05-2023,19-05-2023,Sim
15-05-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,19-05-2023,19-05-2023,Sim
15-05-2023,GON ,Refrigerador,Panasonic,Cvg,Concluído,0,26-05-2023,26-05-2023,Sim
15-05-2023,GON ,Lavadora,Panasonic,Cvg,Concluído,0,24-05-2023,24-05-2023,Sim
16-05-2023,GON ,Refrigerador,Panasonic,Cvg,Reembolso,0,0,06-06-2023,Não
16-05-2023,GON ,Refrigerador,Panasonic,Cvg,Concluído,0,17-05-2023,17-05-2023,Sim
16-05-2023,GB,Robo,Wap,Matheus Rosa,Concluído,18-05-2023,19-05-2023,25-05-2023,Sim
16-05-2023,GS,Robo,Wap,Matheus Rosa,Concluído,0,17-05-2023,19-05-2023,Sim
16-05-2023,GB,Lavadora,Panasonic,Brenno,Sem Defeito,0,06-06-2023,16-06-2023,Não
16-05-2023,FON ,Refrigerador,Panasonic,Cvg,Concluído,0,25-05-2023,25-05-2023,Sim
17-05-2023,FON,Lava E Seca,Midea,Cvg,Concluído,0,18-05-2023,18-05-2023,Sim
17-05-2023,FON,Lava E Seca,Midea,Cvg / Robson,Concluído,0,26-06-2023,26-06-2023,Sim
17-05-2023,GB,Robo,Wap,Matheus Rosa,Concluído,23-05-2023,24-05-2023,25-05-2023,Sim
18-05-2023,GON ,Lavadora,Panasonic,Cvg,Concluído,0,24-05-2023,24-05-2023,Sim
18-05-2023,GS ,Lavadora,Panasonic,Cvg,Concluído,0,24-05-2023,24-05-2023,Sim
18-05-2023,FB ,Robo,Wap,Matheus Rosa,Concluído,0,04-10-2023,25-10-2023,Sim
18-05-2023,GB ,Robo,Wap,Matheus Rosa,Concluído,23-05-2023,29-05-2023,30-05-2023,Sim
18-05-2023,FB,Robo,Wap,0,0,0,0,0,0
19-05-2023,FON,Lavadora,Electrolux,Cvg,Sem Conserto,0,0,05-06-2023,Não
19-05-2023,GS,Robo,Wap,Matheus Rosa,Concluído,0,22-05-2023,23-05-2023,Sim
19-05-2023,GB,Robo,Wap,Matheus Rosa,Concluído,30-05-2023,01-06-2023,05-06-2023,Sim
19-05-2023,FB,Robo,Midea,Matheus Rosa,Concluído,0,23-05-2023,24-05-2023,Sim
19-05-2023,GB,Robo,Wap,Matheus Rosa,Concluído,23-05-2023,24-05-2023,26-05-2023,Sim
19-05-2023,FON,Refrigerador,Panasonic,Cvg,Concluído,0,24-05-2023,24-05-2023,Sim
19-05-2023,GB ,Robo,Wap,Matheus Rosa/Thiago,Concluído,23-05-2023,26-05-2023,30-05-2023,Sim
19-05-2023,GS,Robo,Wap,Thiago,Concluído,0,22-05-2023,01-06-2023,Sim
22-05-2023,GON ,Refrigerador,Panasonic,Cvg,Concluído,0,15-06-2023,15-06-2023,Sim
22-05-2023,GON,Refrigerador,Panasonic,"Cvg, Robson E Brenno",Concluído,0,05-06-2023,05-06-2023,Sim
22-05-2023,GB,Aspirador,Midea,Matheus Rosa,Concluído,25-05-2023,25-05-2023,02-06-2023,Sim
22-05-2023,FON,Lavadora,Panasonic,Cvg,Concluído,0,23-05-2023,23-05-2023,Sim
22-05-2023,GON ,Refrigerador,Panasonic,Cvg,Concluído,0,26-05-2026,26-05-2026,Sim
23-05-2023,GS,Secadora,Electrolux,Cvg,Concluído,0,26-06-2023,23-06-2023,Sim
23-05-2023,FON ,Lavadora,Panasonic,Robson,Concluído,0,25-05-2023,25-05-2023,Sim
23-05-2023,GB,Robo,Wap,Thiago,Concluído,0,25-05-2023,31-05-2023,Sim
23-05-2023,GB,Aspirador,Wap,Thiago,Concluído,25-05-2023,25-05-2023,16-06-2023,Sim
23-05-2023,GON ,Refrigerador,Panasonic,Cvg,Concluído,0,29-05-2023,29-05-2023,Sim
23-05-2023,GON ,Refrigerador,Panasonic,Cvg,Concluído,0,01-06-2023,01-06-2023,Sim
23-05-2023,GB ,Fritadeira,Midea,Thiago,Concluído,29-05-2023,31-05-2023,05-06-2023,Sim
23-05-2023,FB,Micro-Ondas,Midea,Thiago,Concluído,0,15-06-2023,20-06-2023,Sim
23-05-2023,FB,Robo,Wap,Matheus,Concluído,0,02-06-2023,05-06-2023,Sim
23-05-2023,GS,Robo,Midea,Thiago,Concluído,0,29-05-2023,01-06-2023,Sim
23-05-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,29-05-2023,29-05-2023,Sim
23-05-2023,GON ,Lavadora,Panasonic,Cvg,Concluído,0,14-06-2023,14-06-2023,Sim
23-05-2023,GB,Robo,Midea,Thiago,Ressarcimento,0,0,23-08-2023,Não
24-05-2023, ,Lavadora,Panasonic,Cvg,Concluído,0,24-05-2023,24-05-2023,Sim
24-05-2023,GB,Robo,Wap,Thiago,Concluído,25-05-2023,26-05-2023,07-06-2023,Sim
24-05-2023,GB,Robo,Wap,Thiago,Concluído,01-06-2023,02-06-2023,14-06-2023,Sim
24-05-2023,FB,Notbook,Acer,Robson,Sem Conserto,0,0,31-01-2024,Não
24-05-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,31-05-2023,23-06-2023,Sim
25-05-2023,FB,Fritadeira,Midea,Robson,Descarte,0,0,0,Não
25-05-2023,GON ,Refrigerador,Panasonic,Cvg,Perda De Garantia,0,0,25-05-2023,Não
25-05-2023,FB,Robo,Wap,Matheus,Concluído,0,31-05-2023,06-06-2023,Sim
25-05-2023,GON ,Lavadora,Panasonic,0,Cancelada,0,0,25-05-2023,Não
25-05-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,03-07-2023,22-08-2023,Sim
25-05-2023,GB,Aspirador,Midea,Matheus Rosa,Concluído,30-05-2023,30-05-2023,31-05-2023,Sim
25-05-2023,GB,Aspirador,Midea,Matheus Rosa,Concluído,30-05-2023,30-05-2023,31-05-2023,Sim
25-05-2023,GON ,Lavadora,Panasonic,0,Cancelada,0,0,29-05-2023,Não
25-05-2023,GB,Robo,Midea,0,Ressarcimento,0,0,25-09-2023,Não
26-05-2023,GB,Aspirador,Wap,Thiago,Concluído,30-05-2023,31-05-2023,02-06-2023,Sim
26-05-2023,GON ,Refrigerador,Panasonic,Cvg,Concluído,0,29-05-2023,29-05-2023,Sim
26-05-2023,GON,Lava E Seca,Midea,0,Cancelada,0,0,29-05-2023,Não
26-05-2023,GB,Microondas,Panasonic,Thiago,Concluído,0,23-06-2023,28-06-2023,Sim
26-05-2023,GB,Fritadeira,Midea,Thiago,Concluído,19-06-2023,20-06-2023,21-06-2023,Sim
26-05-2023,GB ,Robo,Wap,Thiago,Concluído,30-05-2023,02-06-2023,07-06-2023,Sim
29-05-2023,GON,Lava E Seca,Midea,Cvg / Robson,Cincluido,0,22-08-2023,24-08-2023,Sim
29-05-2023,GON,Lava E Seca,Midea,Cvg,Concluído,0,29-05-2023,29-05-2023,Sim
29-05-2023,GON ,Lavadora,Panasonic,Cvg E Robson,Concluído,0,31-05-2023,31-05-2023,Sim
29-05-2023,GB ,Aspirador,Wap,Thiago,Concluído,31-05-2023,01-06-2023,07-06-2023,Sim
29-05-2023,GON ,Lavadora,Panasonic,Robson E Brenno,Concluído,0,01-06-2023,01-06-2023,Sim
29-05-2023,GON,Lava E Seca,Midea,Cvg,Concluído,0,14-06-2023,14-06-2023,Sim
29-05-2023,GON ,Refrigerador,Panasonic,Cvg E Robson,Concluído,0,31-05-2023,31-05-2023,Sim
29-05-2023,GON,Lava E Seca,Midea,Cvg,Sem Defeito,0,0,29-05-2023,Não
29-05-2023,GON,Lava E Seca,Midea,Cvg,Concluído,0,01-06-2023,01-06-2023,Sim
29-05-2023,FB ,Robo,Wap,Matheus,Descarte,0,0,08-12-2023,Não
29-05-2023,GB,Robo,Wap,Thiago,Concluído,0,30-05-2023,01-06-2023,Sim
29-05-2023,GON,Lava E Seca,Midea,Cvg,Sem Defeito,0,0,01-06-2023,Não
29-05-2023,GB,Robo,Wap,Thiago,Sem Defeito,0,0,05-06-2023,Não
30-05-2023,GON ,Refrigerador,Panasonic,Cvg E Robson,07/06-Ag. Aprov Gra,0,19-06-2023,19-06-2023,Sim
30-03-2023,FB ,Robo,Wap,Matheus,Concluído,0,19-06-2023,0,Não
30-05-2023,GB,Robo,Wap,Thiago,Sem Defeito,0,02-06-2023,06-06-2023,Não
30-05-2023,GB ,Robo,Wap,Thiago,Concluído,01-06-2023,02-06-2023,06-06-2023,Sim
30-05-2023,GON,Lava E Seca,Midea,Cvg / Brenno,Concluído,0,20-06-2023,20-06-2023,Sim
30-05-2023,GON ,Refrigerador,Panasonic,Brenno E Cvg,Troca De Produto,0,0,05-07-2023,Não
30-05-2023,FB,Purificador,Midea,0,0,0,0,0,0
31-05-2023,GON,Lava E Seca,Midea,Brenno / Cvg,Concluído,0,16-06-2023,16-06-2023,Sim
31-05-2023,FON,Coifa,Panasonic,0,Cancelado,0,0,01-06-2023,Não
31-05-2023,GON,Lava E Seca,Midea,Robson /  Brenno,Concluído,0,01-06-2023,01-06-2023,Sim
31-05-2023,GON ,Refrigerador,Panasonic,Cvg,Concluído,07-06-2023,14-06-2023,14-06-2023,Sim
31-05-2023,GON,Lava E Seca,Midea,Cvg,Concluído,06-06-2023,12-06-2023,12-06-2023,Sim
31-05-2023,GB,Micro-Ondas,Midea,Thiago,Concluído,0,06-06-2023,16-06-2023,Sim
31-05-2023,GB,Aspirador,Wap,Thiago,Sem Defeito,0,0,07-06-2023,Não
31-05-2023,FB,Micro-Ondas,Midea,Thiago,Sem Conserto,0,0,12-07-2023,Não
31-05-2023,GON,Lava E Seca,Midea,Cvg,Concluído,0,01-06-2023,01-06-2023,Sim
31-05-2023,GON ,Lavadora,Panasonic,Cvg,Concluído,0,05-06-2023,05-06-2023,Sim
01-06-2023,GS,Robo,Wap,Thiago,Concluído,0,06-06-2023,06-06-2023,Sim
01-06-2023,FON,Lava E Seca,Midea,Cvg,Concluído,0,02-06-2023,02-06-2023,Sim
0,GS,Robo,Midea,Thiago,Concluído,0,06-06-2023,15-06-2023,Sim
01-06-2023,FON,Refrigerador,Panasonic,Cvg,Sem Defeito,0,02-06-2023,02-06-2023,Não
01-05-2023,GON ,Refrigerador,Panasonic,0,Cancelado,0,0,12-06-2023,Não
02-06-2023,FB,Robo,Midea,Matheus,Sem Conserto,0,0,21-06-2023,Não
02-06-2023,GON ,Refrigerador,Panasonic,Cvg,Concluído,0,05-06-2023,05-06-2023,Sim
02-06-2023,GB,Lavadora,Panasonic,Brenno E Robson,Concluído,0,27-06-2023,0,0
02-06-2023,GB,Micro-Ondas,Panasonic,Thiago,Concluído,0,19-06-2023,22-06-2023,Sim
02-06-2023,GB ,Robo,Wap,Thiago,Concluído,06-06-2023,07-06-2023,07-06-2023,Sim
02-06-2023,FB,Robo,Wap,Matheus Rosa,Sem Conserto,0,0,07-06-2023,Não
02-06-2023,FB,Micro-Ondas,Midea,Thiago,Concluído,0,12-07-2023,17-08-2023,Sim
02-06-2023,GON ,Lavadora,Panasonic,Cvg,Concluído,0,14-06-2023,14-06-2023,Sim
02-06-2023,GON ,Refrigerador,Panasonic,0,Cancelado,0,0,13-06-2023,Não
02-05-2023,GON ,Refrigerador,Panasonic,Cvg,Concluído,0,20-06-2023,20-06-2023,Sim
02-06-2023,FB,Robo,Wap,0,0,0,0,0,0
02-06-2023,GS,Refrigerador,Panasonic,Cvg,Concluído,0,20-07-2023,20-07-2023,Sim
05-06-2023,GB,Aspirador,Midea,Robson / Matheus Rosa,Concluído,14-06-2023,19-06-2023,11-07-2023,Sim
05-06-2023,GB,Robo,Wap,Matheus Rosa,Concluído,13-06-2023,14-06-2023,20-06-2023,Sim
05-06-2023,FON ,Ar Condicionado,Midea,0,Cancelado,0,0,06-06-2023,Não
05-06-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,06-06-2023,12-06-2023,Sim
05-06-2023,FON,Refrigerador,Panasonic,Cvg,Concluído,0,13-06-2023,13-06-2023,Sim
05-06-2023,GS,Robo,Wap,Matheus Rosa,Concluído,0,13-06-2023,28-06-2023,Não
06-06-2023,GB,Robo,Wap,Matheus Rosa,Concluído,14-06-2023,15-06-2023,23-06-2023,Sim
06-06-2023,GB,Robo,Wap,Matheus Rosa,Concluído,14-06-2023,15-06-2023,20-06-2023,Sim
06-06-2023,FON ,Inst Varios Produtos,Midea,Cvg,Concluído,0,0,07-06-2023,Sim
06-06-2023,GON ,Lavadora,Panasonic,Cvg,Concluído,0,20-06-2023,20-06-2023,Sim
06-06-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,04-07-2023,12-07-2023,Sim
06-06-2023,GON ,Lavadora,Panasonic,Cvg,Concluído,0,14-06-2023,14-06-2023,Sim
06-06-2023,GON ,Lavadora,Panasonic,Cvg,Concluído,0,14-06-2023,14-06-2023,Sim
07-06-2023,FB,Aspirador,Wap,Thiago,Concluído,01-08-2023,05-10-2023,10-10-2023,Sim
07-06-2023,GS,Robo,Wap,Thiago,Sem Conserto,0,0,10-10-2023,Não
07-06-2023,FON,Refrigerador,Panasonic,Cvg,Concluído,0,12-06-2023,12-06-2023,Sim
07-06-2023,GB,Robo,Midea,Matheus Rosa,Ressarcimento,0,0,31-10-2023,Não
07-06-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,14-06-2023,15-06-2023,Sim
07-06-2023,GB,Robo,Mdea,Matheus Rosa,Ressarcimento,0,0,23-08-2023,Não
07-06-2023,GB,Micro-Ondas,Midea,Thiago,Concluído,0,12-06-2023,15-06-2023,Sim
07-06-2023,GB,Robo,Wap,Matheus,Concluído,14-06-2021,15-06-2023,21-07-2023,Sim
07-06-2023,GB,Micro-Ondas,Midea,Thiago,Concluído,0,12-06-2023,21-06-2023,Sim
12-06-2023,GON,Lava E Seca,Midea,Cvg,Concluído,0,13-06-2023,13-06-2023,Sim
12-06-2023,FON,Lavadora,Panasonic,Cvg E Luiz,Concluído,0,14-08-2023,14-08-2023,Sim
12-06-2023,GON,Refrigerador,Panasonic,Cvg,Concluído,0,13-06-2023,13-06-2023,Sim
12-06-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,04-07-2023,21-07-2023,Sim
12-06-2023,GB,Robo,Wap,Matheus Rosa,Concluído,23-06-2023,26-06-2023,29-06-2023,Sim
12-06-2023,FB,Cervejeira,Midea,0,Sem Conserto,0,0,10-07-2023,Não
12-06-2023,GB,Lavadora,Panasonic,Robson / Cvg,Concluído,29-06-2023,26-06-2023,27-06-2023,Sim
12-06-2023,GON,Lavadora,Panasonic,Cvg - Robson,Concluído,0,16-06-2023,16-06-2023,Sim
13-06-2023,GON,Refrigerador,Panasonic,Cvg - Robson,Concluído,0,15-06-2023,15-06-2023,Sim
13-06-2023,FON,Lava E Seca,Midea,0,Cancelada,0,0,06-07-2023,Não
13-06-2023,GON,Refrigerador,Panasonic,Cvg E Robson,Concluído,0,03-07-2023,03-07-2023,Sim
13-06-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,03-07-2023,12-07-2023,Sim
0,GB,Aspirador,Midea,Matheus,Concluído,22-06-2023,23-06-2023,26-06-2023,Sim
13-06-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,14-06-2023,14-06-2023,Sim
13-06-2023,FB,Robo,Wap,Matheus,Concluído,0,19-06-2023,21-06-2023,Sim
14-06-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,19-06-2023,22-06-2023,Sim
14-06-2023,FB,Aquecedor,Midea,Robson,Concluído,0,20-06-2023,21-06-2023,Sim
14-06-2023,GB,Microondas,Midea,Thiago/ Larissa,Concluído,23-06-2023,06-07-2023,26-07-2023,Sim
14-06-2023,GB,Microondas,Panasonic,Thiago,Concluído,17-07-2023,18-07-2023,19-07-2023,Sim
14-06-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,04-07-2023,05-07-2023,Sim
14-06-2023,FON,Refrigerador,0,Cvg,Concluído,0,20-06-2023,20-06-2023,Sim
15-06-2023,GON,Lavadora,Midea,0,Cancelado,0,0,20-06-2023,Não
15-06-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,19-06-2023,19-06-2023,Sim
15-06-2023,GON,Refrigerador,Panasonic,Cvg E Robson,Concluído,0,04-07-2023,04-07-2023,Sim
15-06-2023,GON,Lava E Seca,Midea,Cvg,Concluído,0,16-06-2023,16-06-2023,Sim
0,GON,Refrigerador,Panasonic,Cvg,Concluído,0,23-06-2023,23-06-2023,Sim
15-06-2023,GON,Lava Louça,Midea,0,Cancelado,0,0,20-06-2023,Não
15-06-2023,GON,Ar Condicionado,Midea,0,0,0,0,0,0
15-06-2023,GB,Panela De Pressão,Midea,Thiago,Concluído,23-06-2023,26-06-2023,28-06-2023,Sim
15-06-2023,GB,Microondas,Midea,Thiago,Concluído,28-06-2023,07-07-2023,14-07-2023,Sim
15-06-2023,GON,Refrigerador,Panasonic,Cvg - Robson,Concluído,0,15-06-2023,15-06-2023,Sim
15-06-2023,FON,Lava E Seca,Midea,Cvg / Robson,Concluído,0,30-06-2023,30-06-2023,Sim
15-06-2023,GON,Refrigerador,Panasonic,Cvg E Robson,Concluído,0,16-06-2023,16-06-2023,Sim
15-06-2023,GB,Micro-Ondas,Panasonic,Thiago,Concluído,23-06-2023,07-07-2023,11-07-2023,Sim
15-06-2023,GB,Microondas,Midea,Thiago,Concluído,23-06-2023,07-07-2023,11-07-2023,Sim
15-06-2023,FB,Climatizador,Springer,Thiago,Concluído,0,24-07-2023,31-07-2023,Sim
15-06-2023,FB,Robo,Midea,Matheus Rosa,Concluído,0,21-06-2023,29-06-2023,Sim
16-06-2023,GON,Refrigerador,Panasonic,Cvg E Robson,Concluído,0,16-06-2023,16-06-2023,Sim
16-06-2023,FON,Refrigerador,Panasonic,Cvg E Robson,Concluído,0,16-06-2023,16-06-2023,Sim
16-06-2023,GON,0,0,0,0,0,0,0,0
16-06-2023,GB,Micro-Ondas,Midea,Thiago,Concluído,23-06-2023,07-07-2023,11-07-2023,Sim
16-06-2023,FON,Ar Condicionado,Panasonic,Cvg / Luiz Guilherme,Concluído,0,18-08-2023,18-08-2023,Sim
16-06-2023,GS,Robo,Wap,Matheus Rosa,Concluído,0,19-06-2023,21-06-2023,Sim
16-06-2023,GB,Robo,Wap,Mtheus Rosa,Concluído,26-06-2023,04-07-2023,10-07-2023,Sim
16-06-2023,GON,Lavadora,Panasonic,Cvg E Robson,Concluído,0,27-06-2023,27-06-2023,Sim
16-06-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,21-06-2023,21-06-2023,Sim
16-06-2023,GB,Robo,Wap,Thiago,Sem Conserto,0,0,30-06-2023,Não
16-06-2023,FB,Robo,Midea,Thiago,Concluído,0,03-07-2023,07-07-2023,Sim
19-06-2023,GB,Microondas,Panasonic,Thiago,Sem Defeito,0,13-07-2023,13-07-2023,Não
19-06-2023,GON,Refrigerador,Panassonic,Cvg,Perda De Garantia,0,0,21-06-2023,Não
19-06-2023,GON,Lava E Seca,Midea,Cvg,Concluído,12-07-2023,14-07-2023,14-07-2023,Sim
19-06-2023,GB,Microondas,Midea,Thiago,Concluído,30-06-2023,07-07-2023,11-07-2023,Sim
19-06-2023,GB,Robo,Wap,Matheus Rosa,Concluído,21-06-2023,22-06-2023,30-06-2023,Sim
19-06-2023,GB,Robo,Midea,Matheus Rosa,Concluído,17-10-2023,20-10-2023,26-10-2023,Sim
19-06-2023,GON,Lava E Seca,Midea,Cvg,Concluído,0,28-06-2023,28-06-2023,Sim
19-06-2023,FON,Lavadora,Panasonic,0,Cancelado,0,0,20-06-2023,Não
19-06-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,26-06-2023,26-06-2023,Sim
19-06-2023,FON,Lavadora,Panasonic,Cvg,Concluído,0,19-06-2023,19-06-2023,Sim
19-06-2023,GON,Lava E Seca,Midea,0,0,0,0,0,0
19-06-2023,GON,Lava E Seca,Midea,Cvg,Concluído,0,0,10-07-2023,Sim
19-06-2023,FON,Lava E Seca,Midea,Cvg,Concluído,0,21-06-2023,21-06-2023,Sim
19-06-2023,FB,Robo,Midea,Matheus Rosa,Concluído,0,18-07-2023,0,Sim
19-06-2023,GON,Lava E Seca,Midea,Cvg,Sem Defeito,0,0,20-06-2023,Não
19-06-2023,GON,Lava E Seca,Midea,Cvg,Sem Defeito,0,0,21-06-2023,Não
20-06-2023,GB ,Fritadeira,Midea,Thiago,Concluído,0,21-06-2023,23-06-2023,Sim
20-06-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,20-06-2023,20-06-2023,Sim
20-06-2023,GB,Robo,Wap,Matheus Rosa,Concluído,23-06-2023,27-06-2023,29-06-2023,Sim
20-06-2023,FON,Refrigerador,Panasonic,Cvg,Concluído,0,19-06-2023,19-06-2023,Sim
20-06-2023,GON,Refrigerador,Panasonic,Cvg,0,0,0,0,0
20-06-2023,FB,Robo,Wap,Matheus,Sem Conserto,0,0,28-08-2023,Não
20-06-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,28-06-2023,28-06-2028,Sim
21-06-2023,FON,Lavadora,Panasonic,Cvg,Concluído,0,20-07-2023,20-07-2023,Sim
21-06-2023,FB,Microondas,Midea,Thiago,Concluído,0,12-07-2023,14-07-2023,Sim
21-06-2023,FON,Lavadora,Panasonic,Cvg,Concluído,0,0,26-06-2023,Sim
21-06-2023,FON,Lavadora,Panasonic,0,Cancelado,0,0,22-06-2023,Não
21-06-2023,FON,Forno Elétrico,Midea,0,Cancelado,0,0,27-06-2023,Não
21-06-2023,GB,Aspirador,Wap,Thiago,Concluído,0,05-07-2023,07-07-2023,Sim
21-06-2023,GB,Microondas,Midea,Thiago,Concluído,28-06-2023,11-07-2023,13-07-2023,Sim
22-06-2023,GON,Lavadora,Panassonic,Cvg E Robson,Concluído,0,23-07-2023,23-07-2023,Sim
22-06-2023,GON,Lavadora,Panasonic,Cvg E Robson,Concluído,11-07-2023,04-07-2023,04-07-2023,Sim
22-06-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,03-07-2023,03-07-2023,Sim
22-06-2023,GON,Lava E Seca,Midea,Cvg,Sem Defeito,0,0,29-06-2023,Não
22-06-2023,GB,Panela De Pressão,Midea,Thiago,Concluído,27-06-2023,29-06-2023,30-06-2023,Sim
22-06-2023,GB,Microondas,Midea,Thaigo/Laryssa,Concluído,28-06-2023,06-07-2023,10-07-2023,Sim
23-06-2023,GB,Microondas,Midea,Thiago,Concluído,0,18-07-2023,21-07-2023,Sim
23-06-2023,FB,Robo,Wap,Matheus R,Sem Conserto,0,0,06-07-2023,Não
23-06-2023,GB,Aspirador,Midea,Thiago,Concluído,12-07-2023,14-07-2023,19-07-2023,Sim
23-06-2023,GB,Microondas,Midea,Thiago,Concluído,24-07-2023,25-07-2023,28-07-2023,Sim
23-06-2023,GB,Micro-Ondas,Midea,Thiago,Concluído,0,24-07-2023,28-07-2023,Sim
23-06-2023,GON ,Lavadora,Panasonic,Cvg E Robson,Concluído,03-07-2023,11-07-2023,11-07-2023,Sim
23-06-2023,FB,Microondas,Midea,Thiago,Concluído,0,28-07-2023,04-08-2023,Sim
23-06-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,26-06-2023,26-03-2023,Sim
23-06-2023,GON,Refrigerador,Panasonic,Cvg,Concluído,0,04-07-2023,04-07-2023,Sim
23-06-2023,GON,Robo,Wap,Thiago,Concluído,28-06-2023,29-06-2023,07-07-2023,Sim
26-06-2023,GON,Lava E Seca,Midea,Cvg,Concluído,0,0,27-06-2023,Sim
26-06-2023,FON,Arcondicionado,Daikin,0,0,0,0,0,0
26-06-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,26-06-2023,26-06-2023,Sim
26-06-2023,FON,Lava E Seca,Midea,Cvg / Robson,Concluído,0,20-07-2023,20-07-2023,Sim
26-06-2023,GON,Lava E Seca,Midea,Cvg / Robson,Concluído,30-06-2023,04-07-2023,04-07-2023,Sim
26-06-2023,GB,Robo,Wap,Matheus Rosa,Concluído,29-06-2023,30-06-2023,06-07-2023,Sim
26-06-2023,GB,Robo,Wap,Matheus Rosa,Concluído,29-06-2023,30-06-2023,05-07-2023,Sim
26-06-2023,GB,Robo,Wap,Thiago,Concluído,03-07-2023,09-07-2023,17-07-2023,Sim
26-06-2023,GB,Robo,Wap,Thiago,Concluído,03-07-2023,04-07-2023,17-07-2023,Sim
26-06-2023,GB,Robo,Wap,Thiago,Concluído,03-07-2023,04-07-2023,17-07-2023,Sim
26-06-2023,GB,Robo,Wap,Thiago,Concluído,03-07-2023,04-07-2023,17-07-2023,Sim
26-06-2023,GB,Robo,Wap,Thiago,Concluído,03-07-2023,04-07-2023,17-07-2023,Sim
26-06-2023,GB,Robo,Wap,Thiago,Concluído,03-07-2023,04-07-2023,17-07-2023,Sim
26-06-2023,GB,Robo,Wap,Thiago,Concluído,03-07-2023,04-07-2023,17-07-2023,Sim
26-06-2023,GB,Robo,Wap,Thiago,Concluído,0,27-06-2023,17-07-2023,Sim
26-06-2023,GB,Robo,Wap,Thiago,Concluído,0,05-07-2023,17-07-2023,Sim
26-06-2023,GB,Robo,Wap,Thiago,Concluído,03-07-2023,05-07-2023,17-07-2023,Sim
26-06-2023,GB,Robo,Wap,Thiago,Concluído,0,27-06-2023,17-07-2023,Sim
26-06-2023,GB,Extratora,Wap,Thiago,Concluído,04-07-2023,07-07-2023,17-07-2023,Sim
26-06-2023,GB,Aspirador,Wap,Thiago,Concluído,0,11-07-2023,17-07-2023,Sim
0,GB,Robo,Wap,Matheus,Concluído,0,18-07-2023,29-08-2023,Sim
27-06-2023,GON,Refrigerador,Panasonic,Cvg,Concluído,0,03-07-2023,03-07-2023,Sim
27-06-2023,FON,Lavadora,Panasonic,Cvg / Robson,Concluído,0,27-06-2023,27-06-2023,Sim
27-06-2023,GB,Robo,Midea,Matheus Rosa,Concluído,17-11-2023,21-11-2023,24-11-2023,Sim
27-06-2023,GB,Microondas,Midea,Thiago,Concluído,0,11-07-2023,25-07-2023,Não
27-06-2023,FON,Lavadora,Panasonic,0,Cancelado,0,0,06-07-2023,Não
27-06-2023,FB,Microondas,Midea,Thiago,Sem Conserto,0,0,14-08-2023,Não
