DATA,TIPO DE AT.,APARELHO,MARCA,STATUS,PEÇA RECEBIDA,PRONTO,SAÍDA,CONSERTADO?
21-07-2020,ON SITE,Lavadora,Panasonic,Concluído,0,28-07-2020,28-07-2020,Sim
21-07-2020,ON SITE,Lava E Seca,Panasonic,Concluído,0,28-07-2020,28-07-2020,Sim
22-07-2020,ON SITE,Cooktop,Midea,Concluído,0,25-07-2020,25-07-2020,Sim
23-07-2020,BALCÃO,Purificador,Midea,Concluído,0,08-03-2020,08-04-2020,Sim
23-07-2020,BALCÃO,Robo,Wap,Concluído,0,17-08-2020,18-08-2020,Sim
23-07-2020,BALCÃO,Microondas,Midea,Concluído,0,08-05-2020,14-08-2020,Sim
23-07-2020,BALCÃO,Microondas,Midea,Concluído,0,08-03-2020,08-07-2020,Sim
23-07-2020,ETICKET,Aspirador,Midea,Concluído,19-08-2020,20-08-2020,28-08-2020,Sim
23-07-2020,ETICKET,Microondas,Midea,Concluído,19-08-2020,20-08-2020,26-08-2020,Sim
23-07-2020,ETICKET,Aspirador,Midea,Sem Defeito,0,0,21-08-2020,Não
23-07-2020,ETICKET,Aspirador,Midea,Sem Defeito,0,0,21-08-2020,Não
23-07-2020,ETICKET,Robo,Midea,Concluído,0,28-07-2020,08-04-2020,Sim
23-07-2020,ETICKET,Aspirador,Midea,Concluído,0,08-11-2020,21-08-2020,Sim
0,ETICKET,Aspirador,Midea,Concluído,31-08-2020,26-08-2020,09-04-2020,Sim
23-07-2020,ETICKET,Aspirador,Midea,Concluído,19-08-2020,20-08-2020,28-08-2020,Sim
23-07-2020,ETICKET,Aspirador,Midea,Concluído,19-08-2020,20-08-2020,28-08-2020,Sim
23-07-2020,ETICKET,Microondas,Midea,Concluído,0,08-04-2020,08-12-2020,Sim
23-07-2020,ETICKET,Microondas,Midea,Concluído,0,08-05-2020,08-12-2020,Sim
23-07-2020,ON SITE,Refrigerador,Panasonic,Concluído,0,24-07-2020,24-07-2020,Sim
23-07-2020,ON SITE,Lavadora,Panasonic,Concluído,0,14-08-2020,14-08-2020,Sim
23-07-2020,ETICKET,Aspirador,Midea,Concluído,19-08-2020,20-08-2020,28-08-2020,Sim
23-07-2020,ON SITE,Refrigerador,Panasonic,Concluído,0,25-07-2020,25-07-2020,Sim
23-07-2020,ON SITE,Ar Condicionado,Daikin,Concluído,0,21-08-2020,21-08-2020,Sim
24-07-2020,ON SITE,Secadora,Midea,Concluído,0,08-04-2020,08-04-2020,Sim
24-07-2020,ON SITE,Lava E Seca,Midea,0,0,0,0,0
24-07-2020,ON SITE,Ar Condicionado,Midea,Concluído,0,27-07-2020,27-07-2020,Sim
24-07-2020,ON SITE,Lava E Seca,Midea,Concluído,0,31-07-2020,31-07-2020,Sim
24-07-2020,ON SITE,Lava E Seca,Midea,Concluído,0,31-07-2020,31-07-2020,Sim
24-07-2020,BALCÃO,Robo,Wap,Concluído,0,17-08-2020,21-08-2020,Sim
24-07-2020,ON SITE,Refrigerador,Panasonic,Cancelado,0,0,08-10-2020,Não
24-04-2020,ETICKET,Robo,Wap,Concluído,0,08-03-2020,08-04-2020,Sim
24-07-2020,ON SITE,Lavadora,Panasonic,Concluído,0,27-07-2020,27-07-2020,Sim
24-07-2020,ETICKET,Aspirador,Midea,Concluído,17-08-2020,20-08-2020,28-08-2020,Sim
24-07-2020,ON SITE,Refrigerador,Panasonic,Concluído,08-04-2020,08-04-2020,13-08-2020,Sim
24-07-2020,ON SITE,Refrigerador,Panasonic,Concluído,0,25-07-2020,25-07-2020,Sim
24-07-2020,ETICKET,Aspirador,Midea,Concluído,0,08-07-2020,21-08-2020,Sim
24-07-2020,ETICKET,Aspirador,Midea,Concluído,0,08-07-2020,21-08-2020,Sim
24-07-2020,ETICKET,Robo,Wap,Concluído,0,08-08-2020,14-08-2020,Sim
24-07-2020,ETICKET,Aspirador,Midea,Concluído,0,08-10-2020,21-08-2020,Sim
24-07-2020,ETICKET,Aspirador,Midea,Concluído,24-08-2020,21-08-2020,28-08-2020,Sim
24-07-2020,ETICKET,Robo,Mdiea,Concluído,0,08-08-2020,14-08-2020,Sim
24-07-2020,ETICKET,Robo,Midea,Concluído,0,13-08-2020,21-08-2020,Sim
24-07-2020,ETICKET,Aspirador,Midea,Concluído,0,08-10-2020,21-08-2020,Sim
24-07-2020,ETICKET,Microondas,Midea,Concluído,19-08-2020,20-08-2020,26-08-2020,Sim
25-07-2020,ETICKET,Microondas,Midea,Concluído,0,08-05-2020,08-12-2020,Sim
25-07-2020,ON SITE,Lava E Seca,Midea,Concluído,0,29-08-2020,29-08-2020,Sim
25-07-2020,ETICKET,Aspirador,Midea,Concluído,19-08-2020,20-08-2020,28-08-2020,Sim
25-07-2020,ETICKET,Microondas,Midea,Concluído,0,08-06-2020,08-12-2020,Sim
25-07-2020,ETICKET,Robo,Midea,Concluído,0,08-12-2020,21-08-2020,Sim
25-07-2020,ETICKET,Robo,Wap,Concluído,0,17-08-2020,28-08-2020,Sim
25-07-2020,ETICKET,Microondas,Midea,Concluído,17-08-2020,20-08-2020,09-03-2020,Sim
25-07-2020,ETICKET,Microondas,Midea,Concluído,0,08-06-2020,08-12-2020,Sim
25-07-2020,ETICKET,Aquecedor,Midea,Concluído,0,09-01-2020,09-10-2020,Sim
25-07-2020,ETICKET,Aspirador,Midea,Concluído,17-08-2020,20-08-2020,28-08-2020,Sim
25-07-2020,ETICKET,Aspirador,Midea,Concluído,17-08-2020,20-08-2020,28-08-2020,0
25-07-2020,ETICKET,Robo,Midea,Concluído,0,13-08-2020,26-08-2020,Sim
25-07-2020,ETICKET,Aspirador,Midea,Troca,0,20-08-2020,15-09-2020,Não
27-07-2020,ETICKET,Aspirador,Midea,Concluído,0,20-08-2020,26-08-2020,Sim
27-07-2020,ETICKET,Aspirador,Midea,Concluído,19-08-2020,20-08-2020,26-08-2020,Sim
27-07-2020,ETICKET,Aspirador,Midea,Concluído,0,20-08-2020,26-08-2020,Sim
27-07-2020,ETICKET,Aspirador,Midea,Concluído,19-08-2020,20-08-2020,26-08-2020,Sim
27-07-2020,ETICKET,Aspirador,Midea,Concluído,19-08-2020,20-08-2020,26-08-2020,Sim
27-07-2020,ETICKET,Aspirador,Midea,Concluído,0,21-08-2020,21-08-2020,0
27-07-2020,ETICKET,Aspirador,Midea,Concluído,0,15-08-2020,20-08-2020,Sim
27-07-2020,ETICKET,Aspirador,Midea,Sem Defeito,0,0,20-08-2020,Não
27-07-2020,ETICKET,Aspirador,Midea,Sem Defeito,0,0,20-08-2020,Não
27-07-2020,ETICKET,Aspirador,Midea,Concluído,19-08-2020,19-08-2020,26-08-2020,Sim
27-07-2020,ETICKET,Aspirador,Midea,Concluído,19-08-2020,19-08-2020,26-08-2020,Sim
27-07-2020,ETICKET,Aspirador,Midea,Concluído,0,19-08-2020,26-08-2020,Sim
27-07-2020,ETICKET,Aspirador,Midea,Sem Defeito,0,0,20-08-2020,Não
27-07-2020,ETICKET,Aspirador,Mida,Concluído,19-08-2020,19-08-2020,26-08-2020,Sim
27-07-2020,ETICKET,Aspirador,Midea,Concluído,0,17-08-2020,26-08-2020,Sim
27-07-2020,ETICKET,Aspirador,Midea,Concluído,19-08-2020,20-08-2020,26-08-2020,Sim
27-07-2020,ETICKET,Aspirador,Midea,Concluído,0,08-12-2020,20-08-2020,Sim
27-07-2020,ETICKET,Aspirador,Midea,Sem Defeito,0,0,26-08-2020,Não
27-07-2020,ETICKET,Aspirador,Midea,Concluído,0,19-08-2020,26-08-2020,Sim
27-07-2020,ETICKET,Aspirador,Midea,Concluído,19-08-2020,20-08-2020,26-08-2020,Sim
27-07-2020,ETICKET,Aspirador,Midea,Sem Defeito,0,0,26-08-2020,Não
27-07-2020,ETICKET,Robo,Midea,0,0,0,0,0
27-07-2020,ON SITE,Ar Janela,Midea,Concluído,0,31-07-2020,31-07-2020,Sim
27-07-2020,ON SITE,Lavadora,Panasonic,Reembolso,0,0,03-01-2021,Não
27-07-2020,ON SITE,Refrigerador,Panasonic,Concluído,0,27-07-2020,27-07-2020,Sim
27-07-2020,ETICKET,Robo,Midea,Concluído,0,13-08-2020,20-08-2020,Sim
27-07-2020,ON SITE,Lava E Seca,Midea,0,0,0,0,0
27-07-2020,ON SITE,Lavadora,Panasonic,Cancelado,0,0,28-07-2020,Não
27-07-2020,ON SITE,Lava E Seca,Midea,0,0,0,0,0
28-07-2020,BALCÃO,Purificador,Midea,Concluído,0,19-08-2020,20-08-2020,Sim
28-07-2020,BALCÃO,Microondas,Midea,Sem Defeito,0,0,09-02-2020,Bão
28-07-2020,ETICKET,Robo,Midea,Sem Defeito,0,0,26-08-2020,Não
28-07-2020,ETICKET,Aspirador,Midea,Concluído,0,21-08-2020,28-08-2020,Sim
28-07-2020,ETICKET,Robo,Midea,Concluído,0,17-08-2020,26-08-2020,Sim
28-07-2020,ETICKET,0,0,0,0,0,0,0
28-07-2020,ON SITE,Lavadora,Panasonic,Concluído,0,31-07-2020,31-07-2020,Sim
28-07-2020,BALCÃO,Condensadora,Midea,Concluído,0,08-12-2020,18-08-2020,Sim
29-07-2020,BALCÃO,Ntb,Itautec,0,0,0,0,0
29-07-2020,BALCÃO,Purificador,Midea,Concluído,0,13-08-2020,18-08-2020,Sim
29-07-2020,BALCÃO,Microondas,Midea,Concluído,0,08-01-2020,08-03-2020,Sim
29-07-2020,BALCÃO,Robo,Midea,Concluído,0,08-04-2020,08-07-2020,Sim
29-07-2020,ETICKET,Robo,Wap,Concluído,0,08-01-2020,08-11-2020,Sim
29-07-2020,ON SITE,Lavadora,Panasonic,Concluído,21-08-2020,15-09-2020,15-09-2020,Sim
29-07-2020,ON SITE,Lavadora,Panasonic,Concluído,0,31-07-2020,31-07-2020,Sim
29-07-2020,BALCÃO,Ntb,Toshiba,Sem Conserto,0,0,24-09-2020,Não
30-07-2020,ON SITE,Lavadora,Panasonic,Concluído,0,08-11-2020,08-11-2020,Sim
30-07-2020,ON SITE,Lavadora,Panasonic,Concluído,10-01-2020,31-07-2020,31-07-2020,Sim
30-07-2020,ON SITE,Lavadora,Panasonic,Concluído,0,08-04-2020,08-04-2020,Sim
30-07-2020,ON SITE,Refrigerador,Panasonic,Aberto Sat,0,0,0,Não
31-07-2020,ON SITE,Ar Condicionado,Midea,Concluído,19-08-2020,19-08-2020,19-08-2020,Sim
31-07-2020,BALCÃO,Robo,Wap,Concluído,0,25-08-2020,28-08-2020,Sim
31-07-2020,BALCÃO,Microondas,Midea,Concluído,19-08-2020,20-08-2020,21-08-2020,0
31-07-2020,BALCÃO,Aspirador,Wap,Concluído,0,08-06-2020,08-06-2020,Sim
31-07-2020,ON SITE,Refrigerador,Panasonic,Concluído,0,08-12-2020,08-12-2020,Sim
31-07-2020,BALCÃO,Aspirador,Electrolux,Sem Conserto,0,0,09-02-2020,Não
31-07-2020,ON SITE,Lavadora,Panasonic,Concluído,0,08-04-2020,08-04-2020,Sim
08-01-2020,ETICKET,Microondas,Midea,0,0,0,0,0
08-01-2020,ETICKET,Microondas,Midea,Concluído,0,29-08-2020,09-11-2020,Sim
08-01-2020,ETICKET,Aspirador,Midea,Concluído,0,14-08-2020,21-08-2020,Sim
08-01-2020,ETICKET,Aspirador,Midea,Concluído,19-08-2020,20-08-2020,28-08-2020,Sim
08-01-2020,ETICKET,Robo,Wap,Concluído,0,26-08-2020,09-03-2020,Sim
08-01-2020,ETICKET,Aspirador,Midea,Concluído,24-08-2020,21-08-2020,28-08-2020,Sim
08-01-2020,ETICKET,Aspirador,Midea,Concluído,0,15-08-2020,21-08-2020,Sim
08-01-2020,ETICKET,Robo,Midea,Concluído,0,13-08-2020,19-08-2020,Sim
08-01-2020,ETICKET,Aspirador,Midea,Concluído,0,18-08-2020,09-04-2020,Sim
08-01-2020,ETICKET,Aspirador,Midea,Concluído,0,19-08-2020,28-08-2020,Sim
08-01-2020,ETICKET,Robo,Midea,Concluído,0,21-08-2020,26-08-2020,Sim
08-01-2020,ETICKET,Aspirador,Midea,Concluído,19-08-2020,20-08-2020,26-08-2020,Sim
08-01-2020,ETICKET,Robo,Wap,Concluído,0,14-08-2020,21-08-2020,Sim
08-01-2020,ETICKET,Aspirador,Midea,Concluído,24-08-2020,22-08-2020,28-08-2020,Sim
08-01-2020,ETICKET,Aspirador,Midea,Concluído,24-08-2020,21-08-2020,28-08-2020,Sim
08-01-2020,ETICKET,Robo,Midea,Concluído,0,19-08-2020,09-10-2020,Sim
08-01-2020,ETICKET,Aspirador,Midea,Concluído,24-08-2020,22-08-2020,09-04-2020,Sim
08-01-2020,ETICKET,Robo,Midea,Concluído,0,24-08-2020,09-10-2020,Sim
08-01-2020,ETICKET,Aspirador,Midea,Concluído,25-08-2020,21-08-2020,28-08-2020,Sim
08-01-2020,ETICKET,Aspirador,Midea,Concluído,20-08-2020,24-08-2020,09-04-2020,Sim
08-01-2020,ETICKET,Robo,Midea,Concluído,0,18-08-2020,26-08-2020,Sim
08-01-2020,ETICKET,Aspirador,Midea,Concluído,0,21-08-2020,09-11-2020,Sim
08-01-2020,ETICKET,Robo,Wap,Concluído,0,18-08-2020,28-08-2020,Sim
08-01-2020,ETICKET,Aspirador,Midea,Concluído,26-08-2020,26-08-2020,09-04-2020,Sim
08-01-2020,ETICKET,Robo,Wap,Concluído,0,26-08-2020,09-03-2020,Sim
08-01-2020,ETICKET,Aspirador,Midea,Concluído,0,21-08-2020,26-08-2020,Sim
08-01-2020,ETICKET,Aspirador,Midea,Concluído,24-08-2020,24-08-2020,09-04-2020,Sim
08-01-2020,ETICKET,Robo,Midea,Concluído,0,08-11-2020,21-08-2020,Sim
08-01-2020,ETICKET,Microondas,Midea,Concluído,0,08-11-2020,20-08-2020,Sim
08-01-2020,ETICKET,Aspirador,Midea,Concluído,0,19-08-2020,28-08-2020,Sim
08-01-2020,ETICKET,Robo,Midea,Concluído,25-08-2020,18-08-2020,28-08-2020,Sim
08-01-2020,ETICKET,Aspirador,Midea,Concluído,24-08-2020,21-08-2020,09-04-2020,Sim
08-01-2020,ETICKET,Aspirador,Midea,Concluído,0,28-08-2020,09-04-2020,Sim
08-01-2020,ETICKET,Aspirador,Midea,Concluído,24-08-2020,21-08-2020,28-08-2020,Sim
08-01-2020,ETICKET,Aspirador,Midea,Concluído,24-08-2020,21-08-2020,28-08-2020,Sim
08-01-2020,ETICKET,Aspirador,Midea,Concluído,24-08-2020,21-08-2020,28-08-2020,Sim
08-01-2020,ETICKET,Aspirador,Midea,Concluído,25-08-2020,19-08-2020,09-04-2020,Sim
08-01-2020,ETICKET,Microondas,Midea,Concluído,0,08-07-2020,08-12-2020,Sim
08-01-2020,ETICKET,Aspirador,Midea,Sem Defeito,0,0,26-08-2020,Não
08-01-2020,ETICKET,Aspirador,Midea,Concluído,0,15-08-2020,18-08-2020,Sim
08-01-2020,ETICKET,Aspirador,Midea,Concluído,19-08-2020,20-08-2020,26-08-2020,Sim
08-01-2020,ETICKET,Aspirador,Midea,Concluído,0,27-08-2020,09-04-2020,Sim
08-01-2020,ETICKET,Microondas,Midea,Concluído,0,08-07-2020,08-12-2020,Sim
08-01-2020,ETICKET,Microondas,Midea,Concluído,09-09-2020,09-09-2020,10-08-2020,Sim
08-01-2020,ETICKET,Aspirador,Midea,Concluído,0,19-08-2020,09-04-2020,Sim
08-01-2020,ETICKET,Aspirador,Midea,Concluído,24-08-2020,24-08-2020,09-04-2020,Sim
08-01-2020,ETICKET,Aspirador,Midea,Concluído,0,14-08-2020,20-08-2020,Sim
08-01-2020,ETICKET,Aspirador,Midea,Concluído,24-08-2020,24-08-2020,09-04-2020,Sim
08-01-2020,ETICKET,Aspirador,Midea,Concluído,19-08-2020,20-08-2020,26-08-2020,Sim
08-01-2020,ETICKET,Aspirador,Midea,Concluído,24-08-2020,24-08-2020,09-04-2020,Sim
08-01-2020,ETICKET,Aspirador,Midea,Concluído,09-03-2020,24-08-2020,09-04-2020,Sim
08-03-2020,ON SITE,Lavadora,Panasonic,Concluído,0,08-04-2020,08-04-2020,Sim
08-03-2020,ON SITE,Lavadora,Panasonic,Concluído,0,08-05-2020,08-05-2020,Sim
08-03-2020,ON SITE,Lavadora,Panasonic,Concluído,0,08-04-2020,08-04-2020,Sim
08-03-2020,BALCÃO,Aspirador,Midea,Concluído,0,08-04-2020,08-06-2020,Sim
08-03-2020,BALCÃO,Microondas,Midea,Concluído,0,26-08-2020,27-08-2020,Sim
08-03-2020,BALCÃO,Umidificador,Elgin,Troca,0,0,09-02-2020,Não
08-03-2020,BALCÃO,Desk,Spire,Sem Conserto,0,0,09-09-2020,Não
08-03-2020,BALCÃO,Desk,C3Tech,Sem Conserto,0,0,09-09-2020,Não
08-03-2020,BALCÃO,Microondas,Midea,Concluído,0,08-07-2020,08-11-2020,Sim
08-03-2020,ETICKET,Aspirador,Midea,Concluído,0,26-08-2020,09-10-2020,Sim
08-03-2020,ETICKET,Aspirador,Midea,Sem Defeito,0,0,09-11-2020,Não
08-03-2020,ETICKET,Aspirador(Adaptador),Midea,Concluído,0,08-03-2020,08-12-2020,Sim
08-04-2020,ON SITE,Lava Seca,Midea,Concluído,0,29-09-2020,29-09-2020,Sim
08-04-2020,BALCÃO,Microondas,Panasonic,0,0,08-08-2020,08-10-2020,Sim
08-04-2020,BALCÃO,Refrigerador,Panasonic,Concluído,0,19-08-2020,19-08-2020,Sim
08-04-2020,BALCÃO,Robo,Midea,Concluído,0,17-08-2020,21-08-2020,Sim
08-04-2020,BALCÃO,Ntb,Lg,Concluído,0,13-08-2020,13-08-2020,Sim
08-04-2020,ETICKET,Microondas,Midea,Concluído,0,08-08-2020,18-08-2020,Sim
08-04-2020,BALCÃO,Maquina De Gelo,Springer,Concluído,0,17-09-2020,24-09-2020,Sim
08-04-2020,ETICKET,Microondas,Midea,Concluído,0,08-10-2020,20-08-2020,Sim
08-04-2020,ETICKET,Microondas,Midea,Concluído,09-11-2020,09-02-2020,09-04-2020,Sim
08-04-2020,ETICKET,Microondas,Midea,Concluído,0,08-10-2020,20-08-2020,Sim
08-05-2020,ON SITE,Lava E Seca,Midea,Concluído,0,08-12-2020,08-12-2020,Sim
08-05-2020,ON SITE,Lavadora,Panasonic,Cancelado,0,0,08-06-2020,Não
08-05-2020,BALCÃO,Ntb,Samsung,Concluído,0,25-09-2020,10-07-2020,Sim
08-05-2020,ON SITE,Maquina De Gelo,Springer,Concluído,0,08-11-2020,15-09-2020,Sim
08-05-2020,ON SITE,Lavadora,Panasonic,Concluído,0,18-08-2020,18-08-2020,Sim
08-06-2020,ETICKET,Robo,Wap,Concluído,09-04-2020,09-01-2020,09-11-2020,Sim
08-06-2020,ETICKET,Aspirador,Midea,Concluído,28-08-2020,25-08-2020,09-04-2020,Sim
08-06-2020,ON SITE,Lavadora,Panasonic,Concluído,0,08-07-2020,08-07-2020,Sim
08-06-2020,BALCÃO,Robo,Wap,Concluído,0,26-08-2020,28-08-2020,Sim
08-06-2020,ON SITE,Refrigerador,Panasonic,Concluído,0,14-08-2020,14-08-2020,Sim
08-06-2020,ON SITE,Ar Condicionado,Midea,Concluído,0,18-08-2020,24-08-2020,Sim
08-06-2020,ON SITE,Lava E Seca,Midea,Concluído,0,14-08-2020,14-08-2020,Sim
08-07-2020,ETICKET,Microondas,Midea,Concluído,0,20-08-2020,26-08-2020,Sim
08-07-2020,ETICKET,Microondas,Midea,Concluído,09-09-2020,17-09-2020,23-09-2020,Sim
08-07-2020,ETICKET,Microondas,Midea,Concluído,0,20-08-2020,26-08-2020,Sim
08-07-2020,ETICKET,Microondas,Midea,Concluído,17-08-2020,20-08-2020,09-03-2020,Sim
08-07-2020,ETICKET,Microondas,Midea,Concluído,0,20-08-2020,26-08-2020,Sim
08-07-2020,ETICKET,Microondas,Midea,Concluído,24-08-2020,17-08-2020,09-03-2020,Sim
08-07-2020,ETICKET,Aspirador,Midea,Concluído,09-03-2020,27-08-2020,09-04-2020,Sim
08-07-2020,ETICKET,Aspirador,Midea,Concluído,0,26-08-2020,09-11-2020,Sim
08-07-2020,ETICKET,Aspirador,Midea,Concluído,0,08-11-2020,18-08-2020,Sim
08-07-2020,ETICKET,Robo,Wap,Concluído,0,26-08-2020,17-09-2020,Sim
08-07-2020,ETICKET,Aspirador,Midea,Sem Defeito,0,0,09-11-2020,Não
08-07-2020,ETICKET,Aspirador,Midea,Concluído,09-03-2020,26-08-2020,09-04-2020,Sim
08-07-2020,ETICKET,Aspirador,Midea,Concluído,28-08-2020,25-08-2020,28-08-2020,Sim
08-07-2020,ETICKET,Aspirador,Midea,Concluído,09-09-2020,28-08-2020,09-04-2020,Sim
08-07-2020,ETICKET,Aspirador,Wap,Descarte,0,0,0,0
08-07-2020,ETICKET,Aspirador,Midea,Concluído,28-08-2020,26-08-2020,09-04-2020,Sim
08-07-2020,BALCÃO,Microondas,Midea,Concluído,0,08-07-2020,08-07-2020,Sim
08-07-2020,ETICKET,Aspirador,Midea,Concluído,0,15-08-2020,21-08-2020,Sim
08-07-2020,ETICKET,Aspirador,Midea,Concluído,09-03-2020,27-08-2020,09-04-2020,Sim
08-07-2020,ETICKET,Aspirador,Midea,Concluído,09-03-2020,27-08-2020,09-04-2020,Sim
08-07-2020,ON SITE,Lavadora,Panasonic,Concluído,0,08-11-2020,08-11-2020,Sim
08-07-2020,ETICKET,Robo,Wap,Concluído,23-09-2020,23-09-2020,29-09-2020,Sim
08-07-2020,ETICKET,Microondas,Midea,Sem Defeito,0,0,26-08-2020,Não
08-08-2020,ETICKET,Aspirador,Midea,Sem Defeito,0,0,09-11-2020,Não
08-08-2020,ETICKET,Aspirador,Midea,Concluído,0,27-08-2020,09-11-2020,Sim
08-08-2020,ETICKET,Aspirador,Midea,Concluído,0,24-08-2020,09-11-2020,Sim
08-08-2020,ETICKET,Robo,Wap,Descarte,0,0,0,0
08-08-2020,ETICKET,Aspirador,Midea,Concluído,0,17-08-2020,19-08-2020,Sim
08-08-2020,ETICKET,Robo,Wap,Concluído,09-12-2020,14-09-2020,18-09-2020,Sim
08-08-2020,ETICKET,Aspirador,Midea,Concluído,0,15-08-2020,21-08-2020,Sim
08-08-2020,ETICKET,Aspirador,Midea,Concluído,28-08-2020,26-08-2020,09-04-2020,Sim
08-08-2020,ETICKET,Aspirador,Midea,Concluído,28-08-2020,24-08-2020,09-04-2020,Sim
08-08-2020,ETICKET,Robo,Wap,Concluído,09-12-2020,09-12-2020,17-09-2020,Sim
08-08-2020,ETICKET,Robo,Wap,Concluído,09-12-2020,09-12-2020,18-09-2020,Sim
08-08-2020,ON SITE,Lavadora,Panasonic,Concluído,0,08-11-2020,08-11-2020,Sim
08-08-2020,ETICKET,Aspirador,Midea,0,0,0,0,0
08-10-2020,ON SITE,Lavadora,Panasonic,Concluído,0,15-08-2020,15-08-2020,Sim
08-10-2020,ON SITE,Lavadora,Panasonic,Cancelado,0,0,09-03-2020,Não
08-10-2020,BALCÃO,Placa Lavadora,Panasonic,Concluído,0,0,09-10-2020,Sim
08-10-2020,ON SITE,Refrigerador,Panasonic,Concluído,19-08-2020,24-08-2020,24-08-2020,Sim
08-10-2020,ON SITE,Refrigerador,Panasonic,Concluído,19-08-2020,19-08-2020,19-08-2020,Sim
08-11-2020,ON SITE,Lava E Seca,Midea,Concluído,26-08-2020,27-08-2020,27-08-2020,Sim
08-11-2020,ON SITE,Lava E Seca,Midea,Concluído,20-08-2020,08-11-2020,08-11-2020,Sim
08-11-2020,ON SITE,Lavadora,Panasonic,Concluído,0,08-11-2020,08-11-2020,Sim
08-11-2020,ON SITE,Lavadora,Panasonic,Concluído,10-08-2020,13-10-2020,13-10-2020,Sim
08-11-2020,ON SITE,Refrigerador,Panasonic,Garantia Negada,0,0,15-08-2020,Não
08-11-2020,ETICKET,Aspirador,Midea,Concluído,0,25-08-2020,09-11-2020,Sim
08-11-2020,ETICKET,Aspirador,Midea,Concluído,0,26-08-2020,09-11-2020,Sim
08-11-2020,ETICKET,Aspirador,Midea,Concluído,28-08-2020,21-08-2020,28-08-2020,Sim
08-11-2020,ETICKET,Aspirador,Midea,Concluído,09-09-2020,28-08-2020,09-04-2020,Sim
08-11-2020,ETICKET,Aspirador,Midea,Concluído,0,28-08-2020,09-11-2020,Sim
08-11-2020,ETICKET,Aspirador,Midea,Concluído,28-08-2020,20-08-2020,28-08-2020,Sim
08-11-2020,ETICKET,Aspirador,Midea,Concluído,28-08-2020,26-08-2020,09-04-2020,Sim
08-11-2020,ETICKET,Aspirador,Midea,Concluído,28-08-2020,26-08-2020,09-04-2020,Sim
08-11-2020,ETICKET,Aspirador,Midea,Concluído,28-08-2020,26-08-2020,09-04-2020,Sim
08-11-2020,ETICKET,Aspirador,Midea,Concluído,28-08-2020,26-08-2020,09-04-2020,Sim
08-11-2020,ETICKET,Aspirador,Midea,Concluído,28-08-2020,20-08-2020,28-08-2020,Sim
08-11-2020,ETICKET,Aspirador,Midea,Concluído,0,09-01-2020,17-09-2020,Sim
08-11-2020,ETICKET,Aspirador,Midea,Concluído,0,20-08-2020,09-04-2020,Sim
08-11-2020,ETICKET,Aspirador,Midea,Concluído,09-09-2020,28-08-2020,09-04-2020,Sim
08-11-2020,ETICKET,Aspirador,Midea,0,0,0,0,0
08-11-2020,ETICKET,Aspirador,Midea,Concluído,28-08-2020,25-08-2020,09-04-2020,Sim
08-11-2020,BALCÃO,Aspirador,Midea,Concluído,0,14-08-2020,19-08-2020,Sim
08-11-2020,ON SITE,Refrigerador,Panasonic,Cancelado,0,0,17-08-2020,Não
08-11-2020,ON SITE,Lavadora,Panasonic,Concluído,0,21-08-2020,21-08-2020,Sim
08-12-2020,ON SITE,Lavadora,Panasonic,Cancelado,0,0,17-08-2020,Não
08-12-2020,ON SITE,Lava E Seca,Midea,Concluído,0,31-08-2020,31-08-2020,Sim
08-12-2020,ON SITE,Lavadora,Panasonic,Concluído,0,08-12-2020,08-12-2020,Sim
08-12-2020,BALCÃO,Robo,Wap,Concluído,0,24-08-2020,28-08-2020,Sim
08-12-2020,ON SITE,Lavadora,Panasonic,Concluído,0,14-08-2020,14-08-2020,Sim
08-12-2020,ON SITE,Lava E Seca,Midea,Concluído,0,14-08-2020,14-08-2020,Sim
08-12-2020,BALCÃO,Microondas,Midea,Concluído,0,19-08-2020,09-04-2020,Sim
08-12-2020,ON SITE,Refrigerador,Panasonic,Concluído,0,18-08-2020,18-08-2020,Sim
08-12-2020,ON SITE,Lavadora,Panasonic,Concluído,0,15-08-2020,15-08-2020,Sim
08-12-2020,ON SITE,Refrigerador,Panasonic,Concluído,0,17-08-2020,17-08-2020,Sim
13-08-2020,ON SITE,Lava E Seca,Midea,Concluído,24-08-2020,25-08-2020,25-08-2020,Sim
13-08-2020,ON SITE,Lavadora,Panasonic,Concluído,0,17-08-2020,17-08-2020,Sim
0,ETICKET,Microondas,Midea,Concluído,0,20-08-2020,26-08-2020,Sim
0,ETICKET,Aspirador,Midea,Concluído,09-03-2020,31-08-2020,09-04-2020,Sim
0,ETICKET,Robo,Wap,Descarte,0,0,0,0
0,ETICKET,Aspirador,Midea,Concluído,0,09-02-2020,15-09-2020,Sim
0,ETICKET,Aspirador,Midea,Troca,0,0,11-12-2020,Não
0,ETICKET,Aspirador,Midea,Concluído,0,17-09-2020,25-09-2020,Sim
0,ETICKET,Aspirador,Midea,Concluído,0,09-02-2020,15-09-2020,Sim
0,ETICKET,Aspirador,Midea,Concluído,28-08-2020,25-08-2020,09-04-2020,Sim
13-08-2020,ETICKET,Aspirador,Midea,Concluído,0,09-02-2020,15-09-2020,Sim
0,ETICKET,Aspirador,Midea,Concluído,0,31-08-2020,09-11-2020,Sim
0,ETICKET,Aspirador,Midea,Concluído,09-09-2020,28-08-2020,09-04-2020,Sim
